,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
140,BCV53_00220,Geoth_0599,100.0,434,0,0,1,434,1,434,0.0,880.0,434,1.0,<=>
141,BCV53_00225,Geoth_0598,100.0,327,0,0,1,327,1,327,0.0,672.0,327,1.0,<=>
144,BCV53_00230,Geoth_0597,100.0,335,0,0,1,335,1,335,0.0,696.0,335,1.0,<=>
145,BCV53_00235,Geoth_0596,100.0,161,0,0,6,166,1,161,2.4499999999999995e-117,325.0,166,0.9698795180722891,<=>
146,BCV53_00240,Geoth_0595,100.0,257,0,0,1,257,2,258,0.0,526.0,257,1.0,<=>
149,BCV53_00245,Geoth_0594,100.0,146,0,0,1,146,1,146,1.2699999999999997e-107,299.0,146,1.0,<=>
150,BCV53_00250,Geoth_0593,100.0,90,0,0,1,90,1,90,2.09e-61,178.0,90,1.0,<=>
151,BCV53_00255,Geoth_0592,100.0,87,0,0,1,87,1,87,7.299999999999999e-62,179.0,87,1.0,<=>
152,BCV53_00260,Geoth_0591,100.0,92,0,0,1,92,1,92,2.0399999999999997e-65,188.0,92,1.0,<=>
153,BCV53_00265,Geoth_0590,100.0,228,0,0,1,228,1,228,5.629999999999998e-172,469.0,228,1.0,<=>
154,BCV53_00270,Geoth_0589,100.0,299,0,0,1,299,1,299,0.0,620.0,299,1.0,<=>
157,BCV53_00275,Geoth_0588,99.70299999999999,337,1,0,1,337,1,337,0.0,691.0,337,1.0,<=>
158,BCV53_00280,Geoth_0587,100.0,236,0,0,1,236,1,236,6.589999999999998e-172,469.0,236,1.0,<=>
242,BCV53_00285,Geoth_0586,100.0,260,0,0,1,260,1,260,0.0,522.0,260,1.0,<=>
325,BCV53_00290,Geoth_0585,99.69200000000001,325,1,0,1,325,1,325,0.0,640.0,325,1.0,<=>
330,BCV53_00295,Geoth_0584,99.65899999999999,293,1,0,1,293,1,293,0.0,568.0,293,1.0,<=>
336,BCV53_00300,Geoth_0583,100.0,396,0,0,1,396,1,396,0.0,793.0,396,1.0,<=>
339,BCV53_00305,Geoth_0582,100.0,248,0,0,1,248,1,248,0.0,497.0,248,1.0,<=>
340,BCV53_00310,Geoth_0581,100.0,105,0,0,1,105,2,106,6.13e-73,208.0,105,1.0,<=>
341,BCV53_00315,Geoth_0580,100.0,464,0,0,1,464,1,464,0.0,960.0,464,1.0,<=>
343,BCV53_00320,Geoth_0579,100.0,274,0,0,1,274,1,274,0.0,529.0,274,1.0,<=>
346,BCV53_00325,Geoth_0578,100.0,283,0,0,1,283,1,283,0.0,593.0,283,1.0,<=>
347,BCV53_00330,Geoth_0577,100.0,466,0,0,1,466,1,466,0.0,968.0,466,1.0,<=>
349,BCV53_00335,Geoth_0576,100.0,146,0,0,1,146,1,146,5.419999999999998e-110,305.0,146,1.0,<=>
350,BCV53_00340,Geoth_0575,100.0,407,0,0,1,407,1,407,0.0,842.0,407,1.0,<=>
356,BCV53_00345,Geoth_0574,99.772,438,1,0,1,438,1,438,0.0,892.0,438,1.0,<=>
358,BCV53_00350,Geoth_0573,100.0,260,0,0,1,260,1,260,0.0,526.0,260,1.0,<=>
435,BCV53_00355,Geoth_0572,100.0,72,0,0,1,72,1,72,4.23e-48,143.0,72,1.0,<=>
436,BCV53_00365,Geoth_0571,100.0,280,0,0,1,280,1,280,0.0,557.0,280,1.0,<=>
441,BCV53_00370,Geoth_0570,99.103,223,2,0,1,223,1,223,1.2599999999999998e-155,427.0,223,1.0,<=>
451,BCV53_00375,Geoth_0569,100.0,343,0,0,1,343,1,343,0.0,692.0,343,1.0,<=>
533,BCV53_00380,Geoth_0568,99.12299999999999,114,1,0,1,114,1,114,1.2899999999999999e-79,226.0,114,1.0,<=>
534,BCV53_00385,Geoth_0567,99.065,107,1,0,1,107,1,107,1.2999999999999998e-76,218.0,107,1.0,<=>
536,BCV53_00390,Geoth_0566,99.145,117,1,0,1,117,1,117,5.77e-82,232.0,117,1.0,<=>
538,BCV53_00395,Geoth_0564,100.0,128,0,0,1,128,1,128,3.209999999999999e-90,254.0,128,1.0,<=>
539,BCV53_00400,Geoth_0563,99.17399999999999,121,1,0,1,121,1,121,1.5299999999999996e-89,251.0,121,1.0,<=>
541,BCV53_00405,Geoth_0562,99.49600000000001,595,3,0,1,595,1,595,0.0,1202.0,595,1.0,<=>
555,BCV53_00410,Geoth_0561,99.744,391,1,0,1,391,1,391,0.0,786.0,391,1.0,<=>
560,BCV53_00415,Geoth_0560,99.874,795,1,0,1,795,1,795,0.0,1624.0,795,1.0,<=>
571,BCV53_00420,Geoth_0558,99.67299999999999,306,1,0,1,306,1,306,0.0,631.0,306,1.0,<=>
572,BCV53_00425,Geoth_0557,100.0,88,0,0,1,88,1,88,1.5099999999999997e-62,181.0,88,1.0,<=>
573,BCV53_00430,Geoth_0556,100.0,111,0,0,1,111,1,111,1.1199999999999997e-79,226.0,111,1.0,<=>
574,BCV53_00435,Geoth_0553,100.0,92,0,0,1,92,1,92,2.7699999999999997e-51,152.0,92,1.0,<=>
575,BCV53_00440,Geoth_0552,99.561,456,2,0,1,456,1,456,0.0,937.0,456,1.0,<=>
584,BCV53_00445,Geoth_0551,98.75,240,3,0,1,240,1,240,9.839999999999998e-177,482.0,240,1.0,<=>
586,BCV53_00450,Geoth_0550,99.46799999999999,188,1,0,1,188,1,188,8.929999999999997e-133,366.0,188,1.0,<=>
588,BCV53_00460,Geoth_0549,99.68700000000001,319,1,0,1,319,1,319,0.0,638.0,319,1.0,<=>
593,BCV53_00465,Geoth_0548,99.605,253,1,0,1,253,1,253,0.0,516.0,253,1.0,<=>
677,BCV53_00470,Geoth_0547,100.0,317,0,0,1,317,1,317,0.0,625.0,317,1.0,<=>
685,BCV53_00475,Geoth_0546,100.0,316,0,0,1,316,1,316,0.0,623.0,316,1.0,<=>
693,BCV53_00480,Geoth_0545,99.471,189,1,0,1,189,1,189,2.2899999999999995e-134,370.0,189,1.0,<=>
700,BCV53_00485,Geoth_0544,98.795,249,3,0,1,249,1,249,0.0,493.0,249,1.0,<=>
784,BCV53_00490,Geoth_0543,100.0,259,0,0,1,259,1,259,0.0,523.0,259,1.0,<=>
868,BCV53_00495,Geoth_0542,100.0,355,0,0,1,355,1,355,0.0,702.0,355,1.0,<=>
873,BCV53_00500,Geoth_0541,99.66,294,1,0,1,294,1,294,0.0,564.0,294,1.0,<=>
877,BCV53_00505,Geoth_0540,100.0,390,0,0,1,390,1,390,0.0,791.0,390,1.0,<=>
880,BCV53_00510,Geoth_0539,100.0,215,0,0,1,215,1,215,2.1099999999999993e-160,438.0,215,1.0,<=>
883,BCV53_00515,Geoth_0538,99.802,505,1,0,1,505,1,505,0.0,1040.0,505,1.0,<=>
900,BCV53_00520,Geoth_0537,99.225,129,1,0,1,129,1,129,2.139999999999999e-93,262.0,129,1.0,<=>
901,BCV53_00525,Geoth_0536,99.59299999999999,246,1,0,1,246,1,246,0.0,504.0,246,1.0,<=>
905,BCV53_00530,Geoth_0535,99.632,272,1,0,1,272,1,272,0.0,555.0,272,1.0,<=>
909,BCV53_00535,Geoth_0534,99.67299999999999,306,1,0,1,306,1,306,0.0,630.0,306,1.0,<=>
911,BCV53_00540,Geoth_0533,100.0,159,0,0,1,159,13,171,1.6099999999999997e-118,328.0,159,1.0,<=>
914,BCV53_00545,Geoth_0531,100.0,328,0,0,1,328,1,328,0.0,686.0,328,1.0,<=>
920,BCV53_00550,Geoth_0530,100.0,492,0,0,1,492,1,492,0.0,1033.0,492,1.0,<=>
922,BCV53_00555,Geoth_0529,99.667,300,1,0,1,300,1,300,0.0,612.0,300,1.0,<=>
927,BCV53_00560,Geoth_0528,100.0,489,0,0,1,489,1,489,0.0,1013.0,489,1.0,<=>
928,BCV53_00565,Geoth_0527,100.0,299,0,0,1,299,1,299,0.0,619.0,299,1.0,<=>
930,BCV53_00570,Geoth_0526,97.531,81,2,0,1,81,1,81,1.98e-54,160.0,81,1.0,<=>
934,BCV53_00575,Geoth_1987,89.09100000000001,55,6,0,1,55,1,55,2.2e-30,103.0,178,0.3089887640449438,<=>
947,BCV53_00580,Geoth_0524,100.0,83,0,0,1,83,1,83,2.72e-55,162.0,83,1.0,<=>
949,BCV53_00585,Geoth_3344,100.0,390,0,0,1,390,1,390,0.0,802.0,390,1.0,<=>
958,BCV53_00590,Geoth_0721,23.611,144,103,3,2,143,271,409,4.1e-07,45.1,155,0.9290322580645162,->
960,BCV53_00595,Geoth_2423,70.0,40,12,0,1,40,1,40,9.050000000000001e-16,66.2,83,0.4819277108433735,->
964,BCV53_00600,Geoth_0519,100.0,251,0,0,1,251,1,251,0.0,526.0,251,1.0,<=>
973,BCV53_00605,Geoth_0518,100.0,130,0,0,1,130,1,130,3.549999999999999e-92,259.0,130,1.0,<=>
984,BCV53_00610,Geoth_3557,80.247,81,16,0,1,81,35,115,5.190000000000001e-41,135.0,296,0.27364864864864863,->
986,BCV53_00615,Geoth_0515,100.0,161,0,0,1,161,1,161,7.219999999999998e-117,324.0,161,1.0,<=>
988,BCV53_00620,Geoth_0477,84.73299999999999,131,20,0,1,131,239,369,1.02e-59,187.0,132,0.9924242424242424,->
998,BCV53_00625,Geoth_0490,100.0,71,0,0,1,71,1,71,2.46e-45,136.0,71,1.0,<=>
1010,BCV53_00645,Geoth_0483,97.75299999999999,89,2,0,6,94,71,159,8.08e-60,177.0,94,0.9468085106382979,<=>
1011,BCV53_00650,Geoth_0478,100.0,114,0,0,1,114,1,114,1.0599999999999998e-79,226.0,114,1.0,<=>
1012,BCV53_00655,Geoth_0477,99.245,265,2,0,1,265,104,368,0.0,531.0,265,1.0,<=>
1024,BCV53_00660,Geoth_0470,99.038,104,1,0,1,104,1,104,5.659999999999999e-72,206.0,104,1.0,<=>
1033,BCV53_00665,Geoth_0463,98.171,164,3,0,1,164,1,164,3.1499999999999993e-119,330.0,164,1.0,<=>
1034,BCV53_00670,Geoth_0462,99.89200000000001,929,1,0,1,929,1,929,0.0,1900.0,929,1.0,<=>
1036,BCV53_00675,Geoth_0461,99.12200000000001,1480,13,0,1,1480,1,1480,0.0,3032.0,1480,1.0,<=>
1041,BCV53_00680,Geoth_0460,95.07799999999999,447,2,1,1,427,1,447,0.0,851.0,427,1.0468384074941453,<=>
1042,BCV53_00685,Geoth_0459,98.75,80,1,0,1,80,1,80,9.109999999999998e-56,163.0,80,1.0,<=>
1043,BCV53_00690,Geoth_0458,100.0,98,0,0,1,98,1,98,9.999999999999999e-69,197.0,98,1.0,<=>
1044,BCV53_00695,Geoth_0457,99.70100000000001,334,1,0,1,334,1,334,0.0,687.0,334,1.0,<=>
1045,BCV53_00700,Geoth_0456,76.64699999999999,334,73,2,1,330,8,340,0.0,509.0,330,1.0121212121212122,<=>
1046,BCV53_00705,Geoth_0455,68.718,195,58,1,1,195,13,204,1.78e-93,268.0,197,0.9898477157360406,<=>
1047,BCV53_00710,Geoth_0453,100.0,188,0,0,1,188,1,188,9.969999999999997e-133,366.0,188,1.0,<=>
1053,BCV53_00715,Geoth_0452,100.0,430,0,0,1,430,1,430,0.0,889.0,430,1.0,<=>
1061,BCV53_00725,Geoth_0451,99.359,156,1,0,1,156,1,156,2.3699999999999992e-111,310.0,156,1.0,<=>
1062,BCV53_00730,Geoth_0450,100.0,762,0,0,1,762,1,762,0.0,1556.0,762,1.0,<=>
1066,BCV53_00735,Geoth_0449,100.0,247,0,0,1,247,1,247,0.0,508.0,247,1.0,<=>
1068,BCV53_00740,Geoth_0448,100.0,78,0,0,1,78,1,78,6.179999999999999e-48,143.0,78,1.0,<=>
1069,BCV53_00750,Geoth_0446,100.0,431,0,0,1,431,1,431,0.0,865.0,431,1.0,<=>
1070,BCV53_00755,Geoth_0445,100.0,513,0,0,1,513,1,513,0.0,1055.0,513,1.0,<=>
1072,BCV53_00760,Geoth_0444,100.0,254,0,0,1,254,1,254,0.0,518.0,254,1.0,<=>
1073,BCV53_00765,Geoth_0443,100.0,395,0,0,1,395,1,395,0.0,793.0,395,1.0,<=>
1074,BCV53_00770,Geoth_0442,100.0,336,0,0,1,336,1,336,0.0,681.0,336,1.0,<=>
1076,BCV53_00775,Geoth_0441,100.0,340,0,0,1,340,1,340,0.0,692.0,340,1.0,<=>
1077,BCV53_00780,Geoth_0440,100.0,82,0,0,1,82,1,82,3.48e-55,162.0,82,1.0,<=>
1079,BCV53_00785,Geoth_0439,100.0,438,0,0,1,438,1,438,0.0,892.0,438,1.0,<=>
1080,BCV53_00800,Geoth_0438,100.0,197,0,0,1,197,1,197,1.8999999999999994e-144,397.0,197,1.0,<=>
1082,BCV53_00805,Geoth_0437,98.837,86,1,0,1,86,1,86,7.66e-59,171.0,86,1.0,<=>
1084,BCV53_00810,Geoth_0436,100.0,321,0,0,1,321,1,321,0.0,645.0,321,1.0,<=>
1085,BCV53_00815,Geoth_0435,100.0,328,0,0,1,328,1,328,0.0,662.0,328,1.0,<=>
1086,BCV53_00820,Geoth_0434,99.664,298,1,0,1,298,1,298,0.0,615.0,298,1.0,<=>
1087,BCV53_00825,Geoth_0433,100.0,153,0,0,1,153,4,156,1.6899999999999995e-115,320.0,153,1.0,<=>
1092,BCV53_00830,Geoth_0432,100.0,316,0,0,1,316,1,316,0.0,642.0,316,1.0,<=>
1103,BCV53_00835,Geoth_0431,100.0,493,0,0,1,493,1,493,0.0,1019.0,493,1.0,<=>
1104,BCV53_00840,Geoth_0430,99.052,211,2,0,1,211,1,211,1.1699999999999996e-158,434.0,211,1.0,<=>
1105,BCV53_00845,Geoth_0429,99.605,253,1,0,1,253,1,253,0.0,508.0,253,1.0,<=>
1108,BCV53_00850,Geoth_0428,100.0,246,0,0,1,246,1,246,0.0,493.0,246,1.0,<=>
1110,BCV53_00855,Geoth_0427,99.057,212,2,0,1,212,1,212,4.0599999999999996e-155,425.0,212,1.0,<=>
1112,BCV53_00860,Geoth_0426,100.0,196,0,0,1,196,1,196,9.999999999999998e-147,402.0,196,1.0,<=>
1113,BCV53_00865,Geoth_0425,99.527,423,2,0,1,423,1,423,0.0,840.0,423,1.0,<=>
1114,BCV53_00870,Geoth_0424,100.0,207,0,0,1,207,1,207,4.509999999999999e-151,414.0,207,1.0,<=>
1115,BCV53_00875,Geoth_0423,99.74600000000001,394,1,0,1,394,1,394,0.0,798.0,394,1.0,<=>
1117,BCV53_00885,Geoth_0421,100.0,170,0,0,1,170,1,170,5.109999999999999e-126,348.0,170,1.0,<=>
1122,BCV53_00890,Geoth_0420,100.0,216,0,0,1,216,1,216,4.2399999999999984e-163,445.0,216,1.0,<=>
1126,BCV53_00900,Geoth_0417,99.63,270,1,0,1,270,1,270,0.0,543.0,270,1.0,<=>
1127,BCV53_00905,Geoth_0416,99.679,312,1,0,1,312,1,312,0.0,625.0,312,1.0,<=>
1128,BCV53_00910,Geoth_0415,99.167,120,1,0,1,120,1,120,5.399999999999999e-79,225.0,120,1.0,<=>
1129,BCV53_00915,Geoth_0414,99.443,359,2,0,1,359,1,359,0.0,739.0,359,1.0,<=>
1130,BCV53_00920,Geoth_0413,99.083,109,1,0,1,109,1,109,4.589999999999999e-74,211.0,109,1.0,<=>
1131,BCV53_00925,Geoth_0412,99.791,955,2,0,1,955,1,955,0.0,1946.0,955,1.0,<=>
1183,BCV53_00930,Geoth_0411,100.0,660,0,0,1,660,1,660,0.0,1333.0,660,1.0,<=>
1189,BCV53_00935,Geoth_0410,100.0,74,0,0,1,74,1,74,1.91e-49,147.0,74,1.0,<=>
1190,BCV53_00940,Geoth_0409,99.495,396,2,0,1,396,1,396,0.0,781.0,396,1.0,<=>
1191,BCV53_00950,Geoth_0406,99.387,163,1,0,1,163,1,163,6.139999999999998e-120,332.0,163,1.0,<=>
1192,BCV53_00955,Geoth_0405,98.74799999999999,559,7,0,1,559,1,559,0.0,1125.0,559,1.0,<=>
1194,BCV53_00960,Geoth_0404,99.396,331,2,0,1,331,1,331,0.0,673.0,331,1.0,<=>
1199,BCV53_00965,Geoth_0403,100.0,133,0,0,1,133,1,133,3.539999999999999e-95,267.0,133,1.0,<=>
1200,BCV53_00970,Geoth_0402,99.792,481,1,0,1,481,1,481,0.0,970.0,481,1.0,<=>
1205,BCV53_00975,Geoth_0401,99.149,235,2,0,1,235,1,235,2.5199999999999996e-177,483.0,235,1.0,<=>
1207,BCV53_00980,Geoth_0400,99.25399999999999,134,1,0,1,134,1,134,7.629999999999999e-90,253.0,134,1.0,<=>
1208,BCV53_00985,Geoth_0399,99.76899999999999,433,1,0,7,439,1,433,0.0,880.0,439,0.9863325740318907,<=>
1211,BCV53_00990,Geoth_0398,99.664,298,1,0,1,298,1,298,0.0,600.0,298,1.0,<=>
1212,BCV53_00995,Geoth_0397,99.12700000000001,229,2,0,1,229,1,229,6.199999999999998e-167,456.0,229,1.0,<=>
1295,BCV53_01000,Geoth_0396,100.0,109,0,0,1,109,1,109,1.3699999999999995e-75,215.0,109,1.0,<=>
1298,BCV53_01005,Geoth_0395,100.0,287,0,0,1,287,1,287,0.0,574.0,287,1.0,<=>
1302,BCV53_01010,Geoth_0394,100.0,328,0,0,1,328,41,368,0.0,679.0,328,1.0,<=>
1304,BCV53_01015,Geoth_0393,99.881,838,1,0,1,838,1,838,0.0,1721.0,838,1.0,<=>
1306,BCV53_01020,Geoth_2523,29.524,105,67,3,2,103,4,104,7.780000000000001e-05,38.5,210,0.5,->
1307,BCV53_01025,Geoth_0390,100.0,184,0,0,1,184,1,184,1.7999999999999996e-135,373.0,184,1.0,<=>
1308,BCV53_01030,Geoth_0389,99.15299999999999,118,1,0,1,118,1,118,4.76e-83,235.0,118,1.0,<=>
1310,BCV53_01035,Geoth_0388,99.24799999999999,133,1,0,1,133,1,133,2.5199999999999995e-96,270.0,133,1.0,<=>
1311,BCV53_01040,Geoth_0387,99.809,524,1,0,1,524,1,524,0.0,1059.0,524,1.0,<=>
1312,BCV53_01045,Geoth_0386,100.0,117,0,0,1,117,1,117,3.15e-82,233.0,117,1.0,<=>
1313,BCV53_01050,Geoth_0385,99.62700000000001,268,1,0,1,268,1,268,0.0,536.0,270,0.9925925925925926,<=>
1316,BCV53_01060,Geoth_0375,31.921,354,204,7,35,367,50,387,9.3e-55,182.0,382,0.9267015706806283,<=>
1325,BCV53_01065,Geoth_0380,33.038000000000004,339,197,5,4,315,12,347,3.9899999999999995e-51,170.0,329,1.0303951367781155,<=>
1328,BCV53_01085,Geoth_1150,24.779,113,73,2,102,213,66,167,9.379999999999999e-05,38.5,223,0.5067264573991032,->
1331,BCV53_01105,Geoth_2001,32.203,59,38,1,62,120,11,67,0.000252,37.4,183,0.3224043715846995,->
1333,BCV53_01110,Geoth_1521,29.189,185,107,5,9,177,2,178,1.3e-14,70.1,325,0.5692307692307692,->
1339,BCV53_01115,Geoth_0373,46.0,450,237,4,7,452,7,454,2.3399999999999994e-142,412.0,456,0.9868421052631579,<=>
1341,BCV53_01120,Geoth_0372,87.5,112,14,0,1,112,1,112,1.1499999999999997e-72,209.0,121,0.9256198347107438,<=>
1342,BCV53_01125,Geoth_0371,93.109,595,41,0,1,595,1,595,0.0,1153.0,595,1.0,<=>
1344,BCV53_01130,Geoth_0370,97.46799999999999,316,8,0,1,316,1,316,0.0,627.0,316,1.0,<=>
1345,BCV53_01135,Geoth_0368,97.90799999999999,239,5,0,1,239,1,239,9.309999999999997e-168,459.0,239,1.0,<=>
1348,BCV53_01140,Geoth_0367,95.238,63,3,0,1,63,1,63,3.61e-39,121.0,76,0.8289473684210527,<=>
1349,BCV53_01145,Geoth_0366,98.649,148,2,0,1,148,1,148,1.1299999999999997e-105,295.0,148,1.0,<=>
1350,BCV53_01150,Geoth_0365,100.0,185,0,0,1,185,1,185,3.939999999999998e-137,377.0,185,1.0,<=>
1351,BCV53_01155,Geoth_0364,87.213,305,30,2,1,296,1,305,0.0,527.0,296,1.0304054054054055,<=>
1354,BCV53_01160,Geoth_0363,88.82700000000001,537,52,3,1,535,1,531,0.0,960.0,535,1.0037383177570094,<=>
1356,BCV53_01165,Geoth_0362,100.0,161,0,0,1,161,1,161,3.8599999999999994e-117,325.0,161,1.0,<=>
1357,BCV53_01170,Geoth_0361,98.86399999999999,88,1,0,1,88,1,88,1.8700000000000002e-60,176.0,88,1.0,<=>
1358,BCV53_01175,Geoth_0360,97.12200000000001,139,3,1,1,138,1,139,7.969999999999998e-97,271.0,138,1.0072463768115942,<=>
1359,BCV53_01180,Geoth_0359,99.315,146,1,0,1,146,1,146,1.3399999999999998e-102,286.0,146,1.0,<=>
1360,BCV53_01185,Geoth_0358,100.0,82,0,0,1,82,1,82,8.590000000000001e-57,166.0,82,1.0,<=>
1362,BCV53_01190,Geoth_0357,100.0,639,0,0,1,639,1,639,0.0,1301.0,639,1.0,<=>
1364,BCV53_01195,Geoth_0356,99.57600000000001,236,1,0,1,236,1,236,7.859999999999996e-179,487.0,236,1.0,<=>
1365,BCV53_01200,Geoth_0355,99.198,499,4,0,1,499,1,499,0.0,1022.0,499,1.0,<=>
1369,BCV53_01205,Geoth_0354,100.0,282,0,0,1,282,1,282,0.0,578.0,282,1.0,<=>
1371,BCV53_01210,Geoth_0353,100.0,227,0,0,1,227,1,227,3.529999999999999e-169,461.0,227,1.0,<=>
1400,BCV53_01215,Geoth_0352,100.0,382,0,0,1,382,1,382,0.0,767.0,382,1.0,<=>
1405,BCV53_01220,Geoth_0351,100.0,212,0,0,1,212,5,216,3.109999999999999e-158,433.0,212,1.0,<=>
1406,BCV53_01225,Geoth_0350,100.0,326,0,0,1,326,1,326,0.0,666.0,326,1.0,<=>
1408,BCV53_01230,Geoth_0349,99.719,356,1,0,1,356,1,356,0.0,696.0,356,1.0,<=>
1410,BCV53_01235,Geoth_0348,99.402,502,3,0,1,502,1,502,0.0,997.0,502,1.0,<=>
1412,BCV53_01240,Geoth_0347,100.0,354,0,0,1,354,1,354,0.0,727.0,354,1.0,<=>
1415,BCV53_01245,Geoth_0346,100.0,385,0,0,1,385,1,385,0.0,790.0,385,1.0,<=>
1416,BCV53_01250,Geoth_0345,96.899,516,5,2,1,516,1,505,0.0,1016.0,516,1.0,<=>
1433,BCV53_01255,Geoth_0344,99.73899999999999,765,2,0,1,765,1,765,0.0,1579.0,765,1.0,<=>
1454,BCV53_01265,Geoth_0343,100.0,317,0,0,1,317,1,317,0.0,648.0,317,1.0,<=>
1458,BCV53_01270,Geoth_0342,100.0,116,0,0,1,116,1,116,3.0899999999999994e-79,225.0,116,1.0,<=>
1460,BCV53_01275,Geoth_0341,100.0,100,0,0,1,100,1,100,9.689999999999998e-66,190.0,100,1.0,<=>
