,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
138,BCV53_00275,GS458_2880,81.173,324,60,1,1,324,9,331,0.0,528.0,337,0.9614243323442137,<=>
139,BCV53_00280,GS458_2881,86.86399999999999,236,31,0,1,236,1,236,5.049999999999999e-148,409.0,236,1.0,<=>
201,BCV53_00285,GS458_2882,86.154,260,36,0,1,260,1,260,1.4599999999999995e-166,457.0,260,1.0,<=>
263,BCV53_00290,GS458_2883,80.923,325,62,0,1,325,1,325,0.0,518.0,325,1.0,<=>
268,BCV53_00295,GS458_2884,88.73700000000001,293,33,0,1,293,1,293,1.8299999999999992e-178,490.0,293,1.0,<=>
275,BCV53_00300,GS458_2885,81.658,398,71,1,1,396,6,403,0.0,652.0,396,1.005050505050505,<=>
279,BCV53_00305,GS458_2886,65.06,249,82,3,2,248,4,249,1.4799999999999999e-117,333.0,248,1.0040322580645162,<=>
280,BCV53_00310,GS458_2887,88.0,100,12,0,1,100,1,100,3.7700000000000005e-60,176.0,105,0.9523809523809523,<=>
281,BCV53_00315,GS458_2888,71.52199999999999,460,130,1,1,460,8,466,0.0,703.0,464,0.9913793103448276,<=>
285,BCV53_00320,GS458_2889,68.942,293,68,2,5,274,4,296,2.74e-116,332.0,274,1.0693430656934306,<=>
288,BCV53_00325,GS458_2890,86.219,283,39,0,1,283,3,285,0.0,517.0,283,1.0,<=>
289,BCV53_00330,GS458_2896,98.712,466,6,0,1,466,1,466,0.0,956.0,466,1.0,<=>
291,BCV53_00335,GS458_2897,90.27799999999999,144,14,0,1,144,1,144,5.929999999999999e-92,259.0,146,0.9863013698630136,<=>
292,BCV53_00340,GS458_2898,85.749,407,58,0,1,407,1,407,0.0,743.0,407,1.0,<=>
297,BCV53_00345,GS458_2899,82.42,438,76,1,1,438,1,437,0.0,736.0,438,1.0,<=>
299,BCV53_00350,GS458_2900,95.385,260,12,0,1,260,1,260,0.0,509.0,260,1.0,<=>
353,BCV53_00365,GS458_2902,88.61200000000001,281,30,1,1,279,1,281,1.2799999999999995e-173,477.0,280,1.0035714285714286,<=>
354,BCV53_00370,GS458_2903,87.89200000000001,223,27,0,1,223,1,223,8.219999999999998e-106,301.0,223,1.0,<=>
359,BCV53_00375,GS458_2904,83.67299999999999,343,56,0,1,343,30,372,0.0,596.0,343,1.0,<=>
420,BCV53_00380,GS458_2905,66.667,114,37,1,1,114,3,115,2.1699999999999998e-39,124.0,114,1.0,<=>
421,BCV53_00385,GS458_2906,64.13,92,33,0,8,99,8,99,4.35e-41,128.0,107,0.8598130841121495,<=>
423,BCV53_00390,GS458_2907,69.565,115,35,0,1,115,22,136,5.899999999999999e-58,172.0,117,0.9829059829059829,<=>
425,BCV53_00395,GS458_2908,92.18799999999999,128,10,0,1,128,1,128,1.8599999999999996e-85,242.0,128,1.0,<=>
426,BCV53_00400,GS458_2909,70.0,120,36,0,1,120,1,120,8.22e-64,187.0,121,0.9917355371900827,<=>
428,BCV53_00405,GS458_2910,90.084,595,59,0,1,595,1,595,0.0,1088.0,595,1.0,<=>
438,BCV53_00410,GS458_2911,92.32700000000001,391,30,0,1,391,1,391,0.0,738.0,391,1.0,<=>
442,BCV53_00415,GS458_2912,83.04,796,134,1,1,795,1,796,0.0,1348.0,795,1.0012578616352201,<=>
449,BCV53_00420,GS458_2913,87.90799999999999,306,37,0,1,306,1,306,0.0,560.0,306,1.0,<=>
450,BCV53_00425,GS458_2914,68.919,74,23,0,11,84,11,84,4.5199999999999995e-30,99.0,88,0.8409090909090909,<=>
451,BCV53_00430,GS458_2915,85.321,109,16,0,1,109,1,109,8.929999999999998e-68,196.0,111,0.9819819819819819,<=>
452,BCV53_00440,GS458_2917,78.90100000000001,455,96,0,1,455,1,455,0.0,765.0,456,0.9978070175438597,<=>
458,BCV53_00445,GS458_2918,60.0,240,95,1,1,240,1,239,1.6699999999999996e-106,304.0,240,1.0,<=>
460,BCV53_00450,GS458_2919,69.399,183,56,0,1,183,1,183,8.14e-91,260.0,188,0.973404255319149,<=>
462,BCV53_00460,GS458_1308,70.69800000000001,215,60,2,106,319,1,213,1.6899999999999993e-109,314.0,319,0.6739811912225705,<=>
466,BCV53_00465,GS458_0167,42.683,246,137,2,10,251,12,257,1.66e-67,206.0,253,0.9723320158102767,->
530,BCV53_00470,GS458_2050,25.54,278,163,12,58,314,81,335,0.000161,39.3,317,0.8769716088328076,->
532,BCV53_00475,GS458_2050,29.29,338,207,9,4,313,3,336,1.4899999999999998e-20,87.0,316,1.0696202531645569,->
534,BCV53_00480,GS458_2920,78.495,186,40,0,1,186,1,186,4.429999999999999e-95,271.0,189,0.9841269841269841,<=>
538,BCV53_00485,GS458_2881,47.458,236,121,2,1,236,1,233,2.3599999999999996e-76,228.0,249,0.9477911646586346,->
599,BCV53_00490,GS458_2882,44.622,251,138,1,6,255,7,257,1.0399999999999999e-76,230.0,259,0.9691119691119691,->
661,BCV53_00495,GS458_1506,36.364000000000004,176,111,1,32,206,26,201,5.32e-28,108.0,355,0.49577464788732395,<=>
665,BCV53_00500,GS458_2884,34.448,299,179,5,6,294,2,293,4.7699999999999996e-45,151.0,294,1.0170068027210883,->
670,BCV53_00505,GS458_2885,31.755,359,227,8,31,384,48,393,2.44e-43,152.0,390,0.9205128205128205,->
672,BCV53_00510,GS458_2922,78.972,214,45,0,1,214,1,214,6.169999999999999e-118,331.0,215,0.9953488372093023,<=>
673,BCV53_00515,GS458_2923,81.876,469,85,0,37,505,70,538,0.0,790.0,505,0.9287128712871288,<=>
682,BCV53_00525,GS458_2923,52.206,136,51,4,94,218,1,133,7.58e-36,130.0,246,0.5528455284552846,->
685,BCV53_00530,GS458_2923,46.575,73,37,1,110,180,8,80,4.270000000000001e-13,65.5,272,0.26838235294117646,->
686,BCV53_00535,GS458_1140,39.501999999999995,281,169,1,14,294,8,287,2.2299999999999998e-72,222.0,306,0.9183006535947712,->
687,BCV53_00540,GS458_2921,67.97399999999999,153,47,1,1,151,1,153,3.4499999999999994e-79,228.0,159,0.9622641509433962,<=>
688,BCV53_00545,GS458_2130,26.19,84,51,1,140,212,4,87,1.3800000000000002e-05,40.8,328,0.25609756097560976,->
691,BCV53_00555,GS458_1304,30.281999999999996,142,98,1,6,146,5,146,1.6899999999999998e-17,77.8,300,0.47333333333333333,->
692,BCV53_00565,GS458_2926,85.619,299,43,0,1,299,2,300,0.0,553.0,299,1.0,<=>
694,BCV53_00570,GS458_2927,58.228,79,33,0,3,81,1,79,2.8699999999999997e-33,106.0,81,0.9753086419753086,<=>
695,BCV53_00575,GS458_2789,41.88,117,66,2,50,166,145,259,4.570000000000001e-24,91.7,178,0.6573033707865169,->
697,BCV53_00585,GS458_0360,95.197,229,11,0,160,388,1,229,5.709999999999999e-161,448.0,390,0.5871794871794872,<=>
714,BCV53_00590,GS458_1283,39.13,69,41,1,19,86,251,319,1.6199999999999998e-10,54.7,155,0.44516129032258067,->
716,BCV53_00600,GS458_0360,90.789,76,7,0,176,251,20,95,2.709999999999999e-44,146.0,251,0.30278884462151395,->
718,BCV53_00645,GS458_2697,32.143,56,37,1,6,60,9,64,0.00022,33.9,94,0.5957446808510638,<=>
724,BCV53_00710,GS458_0033,64.516,93,33,0,93,185,307,399,5.5200000000000003e-39,134.0,188,0.4946808510638298,->
731,BCV53_00715,GS458_0910,27.734,256,173,7,176,424,10,260,7.230000000000001e-18,81.6,430,0.5953488372093023,->
733,BCV53_00725,GS458_2932,94.23100000000001,156,9,0,1,156,1,156,2.949999999999999e-107,299.0,156,1.0,<=>
734,BCV53_00730,GS458_2933,90.62100000000001,725,68,0,1,725,1,725,0.0,1357.0,762,0.9514435695538058,<=>
740,BCV53_00735,GS458_2934,89.069,247,27,0,1,247,2,248,1.7399999999999994e-170,466.0,247,1.0,<=>
743,BCV53_00740,GS458_2935,88.15799999999999,76,9,0,1,76,1,76,1.17e-41,127.0,78,0.9743589743589743,<=>
745,BCV53_00750,GS458_2940,96.75200000000001,431,14,0,1,431,1,431,0.0,842.0,431,1.0,<=>
747,BCV53_00755,GS458_2941,94.521,511,28,0,1,511,1,511,0.0,1009.0,513,0.9961013645224172,<=>
749,BCV53_00760,GS458_2942,78.74,254,54,0,1,254,1,254,1.5399999999999997e-154,427.0,254,1.0,<=>
750,BCV53_00765,GS458_2943,90.12700000000001,395,39,0,1,395,1,395,0.0,700.0,395,1.0,<=>
751,BCV53_00770,GS458_2944,94.94,336,17,0,1,336,1,336,0.0,653.0,336,1.0,<=>
753,BCV53_00780,GS458_2946,72.5,80,22,0,3,82,3,82,1.58e-41,127.0,82,0.975609756097561,<=>
754,BCV53_00785,GS458_2947,65.982,438,147,2,1,438,1,436,0.0,606.0,438,1.0,<=>
755,BCV53_00800,GS458_2949,95.939,197,8,0,1,197,1,197,7.729999999999997e-139,382.0,197,1.0,<=>
757,BCV53_00805,GS458_2950,86.04700000000001,86,12,0,1,86,1,86,2.25e-51,152.0,86,1.0,<=>
759,BCV53_00810,GS458_2951,88.785,321,36,0,1,321,1,321,0.0,572.0,321,1.0,<=>
760,BCV53_00815,GS458_2952,81.703,317,55,1,1,317,1,314,0.0,503.0,328,0.9664634146341463,<=>
761,BCV53_00820,GS458_2953,87.458,295,37,0,4,298,5,299,0.0,543.0,298,0.9899328859060402,<=>
762,BCV53_00825,GS458_2954,81.699,153,28,0,1,153,4,156,6.809999999999998e-95,268.0,153,1.0,<=>
765,BCV53_00830,GS458_2955,93.61,313,20,0,1,313,14,326,0.0,604.0,316,0.990506329113924,<=>
772,BCV53_00835,GS458_2956,56.388999999999996,493,212,2,1,493,1,490,0.0,541.0,493,1.0,<=>
773,BCV53_00840,GS458_2957,81.553,206,38,0,4,209,3,208,9.879999999999995e-122,340.0,211,0.976303317535545,<=>
774,BCV53_00845,GS458_2959,30.096999999999998,206,133,5,6,208,6,203,3.25e-18,77.8,253,0.8142292490118577,->
776,BCV53_00850,GS458_2959,79.012,243,50,1,1,243,1,242,3.5999999999999985e-139,387.0,246,0.9878048780487805,<=>
777,BCV53_00855,GS458_2960,75.598,209,51,0,1,209,3,211,1.9499999999999996e-112,317.0,212,0.9858490566037735,<=>
781,BCV53_00860,GS458_2961,85.714,196,28,0,1,196,1,196,2.979999999999999e-128,355.0,196,1.0,<=>
782,BCV53_00865,GS458_2962,83.88600000000001,422,68,0,1,422,1,422,0.0,718.0,423,0.9976359338061466,<=>
783,BCV53_00870,GS458_2963,82.039,206,37,0,1,206,1,206,3.1499999999999995e-122,341.0,207,0.9951690821256038,<=>
784,BCV53_00875,GS458_2964,81.074,391,74,0,1,391,1,391,0.0,647.0,394,0.9923857868020305,<=>
786,BCV53_00885,GS458_2967,86.95700000000001,161,21,0,1,161,1,161,6.749999999999999e-105,294.0,170,0.9470588235294117,<=>
792,BCV53_00890,GS458_2968,82.54700000000001,212,37,0,1,212,1,212,9.479999999999996e-137,379.0,216,0.9814814814814815,<=>
794,BCV53_00895,GS458_2969,70.32300000000001,310,92,0,1,310,1,310,2.2699999999999997e-152,426.0,313,0.9904153354632588,<=>
795,BCV53_00900,GS458_2970,84.758,269,41,0,1,269,1,269,9.189999999999997e-173,474.0,270,0.9962962962962963,<=>
796,BCV53_00905,GS458_2971,96.47399999999999,312,11,0,1,312,1,312,0.0,607.0,312,1.0,<=>
797,BCV53_00910,GS458_2972,81.513,119,22,0,1,119,1,119,4.9499999999999996e-61,179.0,120,0.9916666666666667,<=>
798,BCV53_00920,GS458_2973,55.963,109,48,0,1,109,1,109,2.3899999999999998e-42,131.0,109,1.0,<=>
799,BCV53_00925,GS458_2974,90.441,952,91,0,4,955,2,953,0.0,1788.0,955,0.9968586387434555,<=>
829,BCV53_00930,GS458_2975,92.87899999999999,660,46,1,1,660,1,659,0.0,1244.0,660,1.0,<=>
836,BCV53_00935,GS458_2976,74.324,74,19,0,1,74,1,74,7.240000000000001e-26,87.4,74,1.0,<=>
837,BCV53_00940,GS458_2977,54.937,395,172,2,1,395,1,389,1.0499999999999996e-134,387.0,396,0.9974747474747475,<=>
838,BCV53_00950,GS458_2978,53.297,182,65,4,1,163,1,181,1.62e-57,174.0,163,1.116564417177914,<=>
839,BCV53_00955,GS458_1378,65.399,552,189,1,6,557,2,551,0.0,750.0,559,0.9874776386404294,->
841,BCV53_00960,GS458_1379,65.0,320,112,0,1,320,1,320,2.539999999999999e-155,435.0,331,0.9667673716012085,->
845,BCV53_00970,GS458_2979,80.0,480,95,1,1,479,1,480,0.0,780.0,481,0.997920997920998,<=>
856,BCV53_00975,GS458_2980,81.197,234,44,0,1,234,47,280,1.0599999999999998e-142,397.0,235,0.9957446808510638,<=>
857,BCV53_00985,GS458_2984,68.25399999999999,441,130,4,1,439,1,433,0.0,583.0,439,1.0045558086560364,<=>
860,BCV53_00990,GS458_2985,77.852,298,66,0,1,298,1,298,4.5899999999999984e-170,469.0,298,1.0,<=>
861,BCV53_00995,GS458_2986,90.351,228,22,0,1,228,1,228,1.3499999999999995e-155,427.0,229,0.9956331877729258,<=>
922,BCV53_01000,GS458_2987,76.577,111,24,1,1,109,1,111,3.81e-50,151.0,109,1.018348623853211,<=>
925,BCV53_01005,GS458_2988,81.25,288,53,1,1,287,1,288,2.789999999999999e-153,426.0,287,1.0034843205574913,<=>
929,BCV53_01010,GS458_2989,93.29299999999999,328,22,0,1,328,1,328,0.0,645.0,328,1.0,<=>
931,BCV53_01015,GS458_2990,92.124,838,66,0,1,838,1,838,0.0,1610.0,838,1.0,<=>
937,BCV53_01020,GS458_2991,33.607,122,74,1,1,115,1,122,3.27e-13,62.0,210,0.580952380952381,<=>
938,BCV53_01025,GS458_2992,88.587,184,20,1,1,184,1,183,1.3799999999999995e-118,330.0,184,1.0,<=>
939,BCV53_01030,GS458_2994,26.496,117,82,2,4,118,3,117,3.47e-08,45.1,118,0.9915254237288136,<=>
940,BCV53_01035,GS458_2995,61.193999999999996,134,51,1,1,133,1,134,6.990000000000001e-57,170.0,133,1.0075187969924813,<=>
942,BCV53_01040,GS458_2996,47.148,526,237,9,4,521,5,497,9.319999999999999e-154,445.0,524,1.0038167938931297,<=>
943,BCV53_01045,GS458_2997,59.211000000000006,76,31,0,42,117,45,120,7.44e-28,95.5,117,0.6495726495726496,<=>
949,BCV53_01060,GS458_3200,37.895,380,216,6,1,376,1,364,1.3199999999999998e-80,248.0,382,0.9947643979057592,<=>
956,BCV53_01065,GS458_2588,25.728,206,127,10,64,249,154,353,1.2e-07,48.9,329,0.6261398176291794,->
957,BCV53_01080,GS458_0699,23.109,238,157,6,66,277,73,310,0.000165,39.7,328,0.725609756097561,->
958,BCV53_01105,GS458_0688,46.341,123,62,2,1,119,1,123,1.7300000000000002e-25,92.0,183,0.6721311475409836,->
973,BCV53_01110,GS458_1939,30.27,185,105,5,9,177,2,178,2.11e-13,66.2,325,0.5692307692307692,->
979,BCV53_01135,GS458_3005,73.42699999999999,143,38,0,1,143,1,143,5.839999999999999e-68,209.0,239,0.5983263598326359,<=>
984,BCV53_01140,GS458_3006,73.077,52,14,0,1,52,1,52,8.309999999999999e-23,79.7,76,0.6842105263157895,<=>
985,BCV53_01145,GS458_3007,43.93899999999999,132,73,1,1,132,1,131,8.15e-41,130.0,148,0.8918918918918919,<=>
986,BCV53_01150,GS458_3008,37.363,182,114,0,1,182,1,182,3.05e-34,116.0,185,0.9837837837837838,<=>
987,BCV53_01155,GS458_3009,53.846000000000004,299,134,2,1,296,1,298,7.859999999999997e-113,325.0,296,1.010135135135135,<=>
990,BCV53_01160,GS458_3010,56.147,545,216,8,1,535,1,532,0.0,595.0,535,1.0186915887850467,<=>
992,BCV53_01165,GS458_3011,37.821,156,92,3,6,161,6,156,1.79e-23,87.0,161,0.968944099378882,<=>
993,BCV53_01170,GS458_3012,35.632,87,56,0,1,87,1,87,1.8e-18,69.7,88,0.9886363636363636,<=>
994,BCV53_01175,GS458_3013,58.333,132,55,0,3,134,4,135,1.58e-55,167.0,138,0.9565217391304348,<=>
995,BCV53_01180,GS458_3014,59.589,146,59,0,1,146,1,146,1.4199999999999996e-59,177.0,146,1.0,<=>
996,BCV53_01185,GS458_3017,44.443999999999996,45,23,1,27,69,40,84,2.35e-06,38.5,82,0.5487804878048781,->
997,BCV53_01190,GS458_3018,40.674,386,219,4,259,639,339,719,2.6099999999999997e-90,292.0,639,0.6040688575899843,<=>
999,BCV53_01195,GS458_3023,61.441,236,86,1,1,236,1,231,4.789999999999999e-105,300.0,236,1.0,<=>
1000,BCV53_01200,GS458_3024,66.0,450,153,0,46,495,12,461,0.0,592.0,499,0.9018036072144289,<=>
1004,BCV53_01205,GS458_3026,81.915,282,51,0,1,282,4,285,6.149999999999998e-177,486.0,282,1.0,<=>
1007,BCV53_01210,GS458_3027,83.333,228,34,2,1,227,1,225,4.739999999999999e-140,388.0,227,1.0044052863436124,<=>
1029,BCV53_01215,GS458_3028,75.263,380,94,0,1,380,1,380,0.0,529.0,382,0.9947643979057592,<=>
1032,BCV53_01220,GS458_3029,81.517,211,39,0,1,211,1,211,5.099999999999999e-131,364.0,212,0.9952830188679245,<=>
1033,BCV53_01225,GS458_3212,35.202,321,182,9,13,324,2,305,3.47e-57,184.0,326,0.9846625766871165,->
1034,BCV53_01230,GS458_0981,30.96,323,185,11,6,302,8,318,1e-25,102.0,356,0.9073033707865169,->
1035,BCV53_01235,GS458_3069,21.410999999999998,411,302,9,13,414,11,409,7.030000000000001e-20,89.0,502,0.8187250996015937,->
1036,BCV53_01240,GS458_1969,28.476999999999997,302,198,10,56,350,78,368,3.82e-23,95.5,354,0.8531073446327684,->
1043,BCV53_01245,GS458_3067,31.378,392,225,8,1,376,3,366,1.22e-38,139.0,385,1.018181818181818,<=>
1048,BCV53_01250,GS458_0140,38.384,198,102,4,333,514,38,231,8.440000000000002e-27,105.0,516,0.38372093023255816,->
1060,BCV53_01255,GS458_2672,39.72,214,122,3,300,508,5,216,3.05e-32,128.0,765,0.2797385620915033,->
1071,BCV53_01265,GS458_0906,34.066,91,50,2,3,92,63,144,0.00024900000000000004,38.9,317,0.2870662460567823,->
1072,BCV53_01270,GS458_3037,27.778000000000002,72,52,0,40,111,45,116,0.000842,33.1,116,0.6206896551724138,->
1073,BCV53_01275,GS458_3037,29.508000000000003,61,43,0,33,93,51,111,5.51e-06,38.5,100,0.61,->
1077,BCV53_01300,GS458_3040,51.852,216,103,1,1,215,1,216,2.6499999999999994e-62,190.0,220,0.9818181818181818,<=>
1078,BCV53_01305,GS458_3041,50.254,394,191,3,5,393,2,395,5.249999999999998e-143,409.0,396,0.9949494949494949,<=>
1079,BCV53_01310,GS458_2089,28.235,85,59,1,14,96,29,113,5.02e-06,38.9,103,0.8252427184466019,->
1081,BCV53_01320,GS458_1483,30.57,193,117,8,29,212,242,426,1.16e-11,60.8,277,0.6967509025270758,->
1083,BCV53_01325,GS458_2089,22.772,101,75,1,1,98,14,114,0.000705,33.5,106,0.9528301886792453,->
1094,BCV53_01340,GS458_3034,44.751000000000005,181,95,3,25,203,34,211,6.58e-40,144.0,303,0.5973597359735974,->
1102,BCV53_01345,GS458_3034,36.747,166,93,7,109,267,221,381,8.51e-19,85.5,443,0.3747178329571106,->
1104,BCV53_01350,GS458_3034,45.294,170,87,3,470,636,39,205,1.81e-35,139.0,643,0.2643856920684292,->
1111,BCV53_01360,GS458_3035,75.556,225,55,0,3,227,3,227,7.059999999999998e-129,360.0,228,0.9868421052631579,<=>
1115,BCV53_01365,GS458_3036,61.538000000000004,117,45,0,1,117,1,117,3.3299999999999993e-49,149.0,123,0.9512195121951219,<=>
1116,BCV53_01370,GS458_3037,70.339,118,35,0,1,118,1,118,1.91e-52,158.0,123,0.959349593495935,<=>
1117,BCV53_01375,GS458_3038,62.183,394,147,1,28,421,27,418,1.6299999999999995e-174,491.0,422,0.933649289099526,<=>
1118,BCV53_01380,GS458_0654,24.59,122,76,3,143,263,148,254,3.01e-06,44.3,297,0.4107744107744108,->
1124,BCV53_01385,GS458_0197,25.0,124,79,4,5,124,2,115,0.000342,34.7,129,0.9612403100775194,->
1125,BCV53_01390,GS458_1501,52.128,94,40,3,10,103,2,90,1.6699999999999999e-25,88.2,103,0.912621359223301,<=>
1127,BCV53_01395,GS458_1899,40.0,240,141,3,1,238,3,241,4.569999999999999e-62,191.0,239,1.00418410041841,->
1130,BCV53_01400,GS458_1898,27.82,133,96,0,265,397,6,138,1.43e-12,63.9,502,0.2649402390438247,<=>
1131,BCV53_01405,GS458_1652,82.5,80,14,0,1,80,99,178,3.96e-43,134.0,80,1.0,<=>
1155,BCV53_01415,GS458_3191,91.86,344,27,1,1,343,1,344,0.0,654.0,343,1.0029154518950438,<=>
1161,BCV53_01420,GS458_3192,78.462,325,68,1,52,374,1,325,0.0,542.0,377,0.8620689655172413,<=>
1170,BCV53_01425,GS458_1969,27.869,122,81,2,196,314,181,298,1.45e-07,49.3,385,0.3168831168831169,->
1172,BCV53_01430,GS458_3308,27.778000000000002,108,75,2,5,112,8,112,1.44e-06,45.1,267,0.4044943820224719,->
1174,BCV53_01440,GS458_3308,32.558,129,80,4,4,129,8,132,7.779999999999999e-11,58.2,325,0.39692307692307693,->
1177,BCV53_01445,GS458_3201,22.25,400,252,11,5,368,16,392,2.72e-07,48.9,476,0.8403361344537815,<=>
1178,BCV53_01450,GS458_3204,71.154,52,15,0,34,85,11,62,1.0199999999999998e-19,72.8,101,0.5148514851485149,<=>
1179,BCV53_01455,GS458_3206,94.565,184,10,0,1,184,19,202,1.9599999999999996e-113,319.0,207,0.8888888888888888,<=>
1180,BCV53_01460,GS458_3207,80.0,75,14,1,194,267,196,270,4.03e-34,122.0,282,0.26595744680851063,->
