,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
63,BCV53_00100,IB49_06655,76.0,175,42,0,1,175,1,175,1.1499999999999997e-95,271.0,175,1.0,<=>
64,BCV53_00105,IB49_06660,53.125,64,30,0,4,67,3,66,9.099999999999999e-22,76.6,68,0.9411764705882353,<=>
65,BCV53_00110,IB49_06665,78.818,203,43,0,18,220,5,207,3.9999999999999997e-122,341.0,220,0.9227272727272727,<=>
66,BCV53_00120,IB49_06815,68.25399999999999,189,60,0,3,191,2,190,4.1099999999999994e-95,272.0,203,0.9310344827586207,<=>
68,BCV53_00125,IB49_12605,27.303,304,185,13,42,332,36,316,9.43e-16,73.6,333,0.9129129129129129,<=>
69,BCV53_00130,IB49_06825,91.304,207,18,0,1,207,1,207,1.4899999999999998e-139,385.0,207,1.0,<=>
70,BCV53_00135,IB49_06830,77.91199999999999,498,110,0,1,498,1,498,0.0,797.0,498,1.0,<=>
71,BCV53_00140,IB49_06835,69.03,268,83,0,1,268,1,268,4.129999999999998e-143,399.0,271,0.988929889298893,<=>
73,BCV53_00145,IB49_10365,30.303,99,59,3,104,201,311,400,2.27e-12,62.0,235,0.42127659574468085,->
74,BCV53_00150,IB49_06850,80.556,108,21,0,1,108,1,108,3.98e-60,176.0,108,1.0,<=>
75,BCV53_00160,IB49_06860,72.289,166,46,0,1,166,1,166,6.179999999999999e-86,246.0,166,1.0,<=>
78,BCV53_00165,IB49_06865,90.226,399,39,0,1,399,1,399,0.0,757.0,408,0.9779411764705882,<=>
80,BCV53_00170,IB49_06870,82.779,331,57,0,1,331,3,333,0.0,597.0,331,1.0,<=>
85,BCV53_00175,IB49_06880,89.831,118,12,0,4,121,5,122,9.01e-78,221.0,121,0.9752066115702479,<=>
86,BCV53_00180,IB49_06885,78.169,284,62,0,1,284,1,284,6.369999999999998e-158,438.0,285,0.9964912280701754,<=>
87,BCV53_00185,IB49_06890,87.5,80,10,0,1,80,1,80,5.04e-49,145.0,80,1.0,<=>
89,BCV53_00190,IB49_06865,25.0,380,242,10,3,344,8,382,5.83e-28,109.0,357,1.0644257703081232,->
91,BCV53_00200,IB49_06900,75.926,108,26,0,1,108,1,108,1.3e-53,159.0,109,0.9908256880733946,<=>
92,BCV53_00205,IB49_06905,95.385,65,3,0,1,65,1,65,4.17e-41,125.0,79,0.8227848101265823,<=>
93,BCV53_00210,IB49_06910,66.667,303,101,0,1,303,1,303,3.639999999999999e-148,414.0,305,0.9934426229508196,<=>
95,BCV53_00215,IB49_06915,85.02799999999999,354,53,0,1,354,1,354,0.0,593.0,354,1.0,<=>
102,BCV53_00225,IB49_06925,74.845,322,81,0,1,322,1,322,0.0,507.0,327,0.9847094801223242,<=>
105,BCV53_00230,IB49_06930,55.723,332,145,2,1,332,1,330,1.2699999999999995e-135,385.0,335,0.991044776119403,<=>
106,BCV53_00235,IB49_06940,88.554,166,19,0,1,166,1,166,2.8199999999999994e-109,305.0,166,1.0,<=>
107,BCV53_00240,IB49_06945,82.101,257,46,0,1,257,1,257,2.1599999999999996e-165,454.0,257,1.0,<=>
110,BCV53_00245,IB49_06950,68.531,143,45,0,1,143,1,143,8.709999999999998e-71,206.0,146,0.9794520547945206,<=>
112,BCV53_00250,IB49_06955,80.0,90,18,0,1,90,2,91,7.5e-50,149.0,90,1.0,<=>
113,BCV53_00255,IB49_06960,80.247,81,16,0,3,83,8,88,5.13e-46,139.0,87,0.9310344827586207,<=>
114,BCV53_00260,IB49_06965,95.652,92,4,0,1,92,1,92,1.5799999999999997e-62,181.0,92,1.0,<=>
115,BCV53_00265,IB49_06970,79.913,229,45,1,1,228,1,229,1.8299999999999994e-137,381.0,228,1.0043859649122806,<=>
116,BCV53_00270,IB49_06975,95.318,299,14,0,1,299,1,299,0.0,597.0,299,1.0,<=>
119,BCV53_00275,IB49_06980,80.556,324,62,1,1,324,1,323,0.0,526.0,337,0.9614243323442137,<=>
120,BCV53_00280,IB49_06985,86.86399999999999,236,31,0,1,236,1,236,2.5199999999999993e-148,409.0,236,1.0,<=>
182,BCV53_00285,IB49_06990,86.538,260,35,0,1,260,1,260,4.299999999999999e-167,459.0,260,1.0,<=>
244,BCV53_00290,IB49_06995,80.615,325,63,0,1,325,1,325,0.0,517.0,325,1.0,<=>
251,BCV53_00295,IB49_07000,89.07799999999999,293,32,0,1,293,1,293,6.889999999999999e-179,491.0,293,1.0,<=>
258,BCV53_00300,IB49_07005,82.915,398,66,1,1,396,1,398,0.0,663.0,396,1.005050505050505,<=>
261,BCV53_00305,IB49_07015,64.65899999999999,249,83,3,2,248,4,249,1.7299999999999993e-116,330.0,248,1.0040322580645162,<=>
262,BCV53_00310,IB49_07020,88.0,100,12,0,1,100,1,100,3.22e-60,176.0,105,0.9523809523809523,<=>
263,BCV53_00315,IB49_08200,24.54,489,277,20,5,431,553,1011,1.36e-19,88.2,464,1.0538793103448276,->
265,BCV53_00320,IB49_07030,67.785,298,68,1,5,274,4,301,4.45e-115,329.0,274,1.0875912408759123,<=>
267,BCV53_00330,IB49_07075,25.24,416,300,3,34,447,14,420,1.52e-44,158.0,466,0.8927038626609443,->
268,BCV53_00335,IB49_07065,90.27799999999999,144,14,0,1,144,1,144,5.07e-92,259.0,146,0.9863013698630136,<=>
269,BCV53_00340,IB49_07070,85.258,407,60,0,1,407,1,407,0.0,741.0,407,1.0,<=>
273,BCV53_00345,IB49_07075,83.105,438,73,1,1,438,1,437,0.0,720.0,438,1.0,<=>
274,BCV53_00350,IB49_07080,95.385,260,12,0,1,260,1,260,0.0,509.0,260,1.0,<=>
328,BCV53_00365,IB49_07085,88.256,281,31,1,1,279,1,281,1.909999999999999e-173,477.0,280,1.0035714285714286,<=>
331,BCV53_00370,IB49_07090,87.89200000000001,223,27,0,1,223,1,223,7.029999999999999e-106,301.0,223,1.0,<=>
336,BCV53_00375,IB49_07095,83.965,343,55,0,1,343,1,343,0.0,597.0,343,1.0,<=>
397,BCV53_00380,IB49_07100,66.667,114,37,1,1,114,3,115,1.86e-39,124.0,114,1.0,<=>
398,BCV53_00385,IB49_07105,65.169,89,31,0,12,100,1,89,2.9599999999999997e-40,125.0,107,0.8317757009345794,<=>
400,BCV53_00390,IB49_07110,69.565,115,35,0,1,115,1,115,5.11e-58,171.0,117,0.9829059829059829,<=>
402,BCV53_00395,IB49_07120,92.18799999999999,128,10,0,1,128,1,128,1.5899999999999996e-85,242.0,128,1.0,<=>
403,BCV53_00400,IB49_07125,70.0,120,36,0,1,120,1,120,7.03e-64,187.0,121,0.9917355371900827,<=>
405,BCV53_00405,IB49_07130,90.084,595,59,0,1,595,1,595,0.0,1088.0,595,1.0,<=>
418,BCV53_00410,IB49_07135,92.30799999999999,390,30,0,1,390,1,390,0.0,737.0,391,0.9974424552429667,<=>
423,BCV53_00415,IB49_09530,28.197,305,188,7,5,305,3,280,1.25e-28,112.0,795,0.3836477987421384,->
430,BCV53_00420,IB49_07150,87.90799999999999,306,37,0,1,306,1,306,0.0,560.0,306,1.0,<=>
431,BCV53_00430,IB49_07160,85.321,109,16,0,1,109,1,109,7.639999999999998e-68,196.0,111,0.9819819819819819,<=>
432,BCV53_00440,IB49_07180,79.12100000000001,455,95,0,1,455,1,455,0.0,766.0,456,0.9978070175438597,<=>
437,BCV53_00445,IB49_07185,60.0,240,95,1,1,240,1,239,4.37e-107,305.0,240,1.0,<=>
438,BCV53_00450,IB49_07190,69.399,183,56,0,1,183,1,183,1.1099999999999998e-90,259.0,188,0.973404255319149,<=>
440,BCV53_00460,IB49_17485,67.077,325,95,5,2,319,1,320,2.489999999999999e-154,431.0,319,1.0188087774294672,<=>
444,BCV53_00465,IB49_17480,78.884,251,53,0,1,251,1,251,5.389999999999998e-148,410.0,253,0.9920948616600791,<=>
505,BCV53_00470,IB49_17475,70.97800000000001,317,92,0,1,317,1,317,4.789999999999998e-158,441.0,317,1.0,<=>
508,BCV53_00475,IB49_17470,73.418,316,84,0,1,316,1,316,1.2799999999999997e-169,470.0,316,1.0,<=>
512,BCV53_00480,IB49_07485,33.333,108,69,1,1,105,6,113,1.31e-11,58.5,189,0.5714285714285714,->
514,BCV53_00485,IB49_06985,47.458,236,121,2,1,236,1,233,6.709999999999998e-77,229.0,249,0.9477911646586346,->
577,BCV53_00490,IB49_00280,44.98,249,137,0,5,253,1,249,5.009999999999999e-73,220.0,259,0.9613899613899614,<=>
638,BCV53_00495,IB49_06995,33.438,317,178,8,33,345,34,321,2.41e-39,138.0,355,0.8929577464788733,->
644,BCV53_00500,IB49_00270,35.689,283,180,2,7,288,4,285,1.0099999999999999e-44,150.0,294,0.9625850340136054,->
647,BCV53_00505,IB49_07005,30.886,395,243,10,4,384,10,388,1.5300000000000001e-43,152.0,390,1.0128205128205128,->
650,BCV53_00510,IB49_07230,78.505,214,46,0,1,214,1,214,2.1699999999999995e-117,329.0,215,0.9953488372093023,<=>
652,BCV53_00515,IB49_05715,42.54,496,278,5,1,490,2,496,4.8199999999999996e-141,412.0,505,0.9821782178217822,->
659,BCV53_00525,IB49_13750,39.437,213,119,4,41,244,87,298,1.08e-43,146.0,246,0.8658536585365854,->
662,BCV53_00530,IB49_13750,32.796,186,116,3,75,251,113,298,1.4199999999999999e-25,99.4,272,0.6838235294117647,->
663,BCV53_00535,IB49_16620,39.146,281,170,1,14,294,8,287,5.159999999999999e-72,221.0,306,0.9183006535947712,->
665,BCV53_00540,IB49_07205,68.627,153,46,1,1,151,1,153,2.9499999999999997e-80,231.0,159,0.9622641509433962,<=>
666,BCV53_00545,IB49_03535,26.19,84,51,1,140,212,3,86,1.1900000000000001e-05,40.8,328,0.25609756097560976,->
668,BCV53_00555,IB49_08430,28.859,149,104,2,2,149,1,148,8.68e-17,75.5,300,0.49666666666666665,->
669,BCV53_00565,IB49_07240,85.95299999999999,299,42,0,1,299,2,300,0.0,555.0,299,1.0,<=>
670,BCV53_00570,IB49_07245,56.961999999999996,79,34,0,3,81,1,79,1.45e-32,104.0,81,0.9753086419753086,<=>
671,BCV53_00575,IB49_12300,47.059,119,61,2,49,167,171,287,1.39e-28,103.0,178,0.6685393258426966,->
672,BCV53_00585,IB49_07445,99.744,390,1,0,1,390,1,390,0.0,800.0,390,1.0,<=>
674,BCV53_00590,IB49_09105,30.534000000000002,131,82,4,19,148,255,377,1.17e-12,60.5,155,0.8451612903225807,->
681,BCV53_00600,IB49_07445,63.773999999999994,265,71,5,1,251,1,254,2.5699999999999994e-103,301.0,251,1.0557768924302788,->
687,BCV53_00710,IB49_10365,54.032,124,56,1,62,185,277,399,4.64e-40,137.0,188,0.6595744680851063,->
695,BCV53_00715,IB49_12545,29.379,177,117,5,234,409,8,177,5.5e-16,72.8,430,0.4116279069767442,->
697,BCV53_00725,IB49_07275,94.23100000000001,156,9,0,1,156,1,156,2.5199999999999996e-107,299.0,156,1.0,<=>
698,BCV53_00730,IB49_07280,90.274,730,71,0,1,730,1,730,0.0,1361.0,762,0.958005249343832,<=>
704,BCV53_00735,IB49_07285,89.069,247,27,0,1,247,1,247,1.4199999999999994e-170,466.0,247,1.0,<=>
706,BCV53_00740,IB49_07290,89.47399999999999,76,8,0,1,76,1,76,6.05e-42,128.0,78,0.9743589743589743,<=>
708,BCV53_00750,IB49_07350,96.52,431,15,0,1,431,1,431,0.0,840.0,431,1.0,<=>
709,BCV53_00755,IB49_07355,94.521,511,28,0,1,511,1,511,0.0,1009.0,513,0.9961013645224172,<=>
710,BCV53_00760,IB49_07360,79.134,254,53,0,1,254,1,254,9.599999999999997e-157,432.0,254,1.0,<=>
711,BCV53_00765,IB49_07365,89.87299999999999,395,40,0,1,395,1,395,0.0,695.0,395,1.0,<=>
712,BCV53_00770,IB49_07370,94.64299999999999,336,18,0,1,336,1,336,0.0,651.0,336,1.0,<=>
714,BCV53_00775,IB49_07375,76.765,340,79,0,1,340,1,340,0.0,539.0,340,1.0,<=>
715,BCV53_00780,IB49_07380,70.0,80,24,0,3,82,3,82,4.23e-40,123.0,82,0.975609756097561,<=>
716,BCV53_00785,IB49_07385,65.82600000000001,436,146,2,1,436,1,433,0.0,592.0,438,0.9954337899543378,<=>
717,BCV53_00800,IB49_07455,95.939,197,8,0,1,197,1,197,3.769999999999999e-139,383.0,197,1.0,<=>
719,BCV53_00805,IB49_07460,87.209,86,11,0,1,86,1,86,3.9599999999999995e-52,154.0,86,1.0,<=>
721,BCV53_00810,IB49_07465,88.785,321,36,0,1,321,1,321,0.0,577.0,321,1.0,<=>
722,BCV53_00815,IB49_07470,79.811,317,61,1,1,317,1,314,0.0,517.0,328,0.9664634146341463,<=>
723,BCV53_00820,IB49_07475,87.119,295,38,0,4,298,5,299,0.0,545.0,298,0.9899328859060402,<=>
724,BCV53_00825,IB49_07480,83.007,153,26,0,1,153,7,159,5.969999999999999e-96,270.0,153,1.0,<=>
728,BCV53_00830,IB49_07485,94.249,313,18,0,1,313,1,313,0.0,608.0,316,0.990506329113924,<=>
733,BCV53_00835,IB49_07490,56.592,493,211,2,1,493,1,490,0.0,545.0,493,1.0,<=>
734,BCV53_00840,IB49_07495,82.039,206,37,0,4,209,3,208,2.1899999999999995e-122,342.0,211,0.976303317535545,<=>
735,BCV53_00845,IB49_07500,88.93299999999999,253,28,0,1,253,1,253,5.369999999999999e-165,453.0,253,1.0,<=>
738,BCV53_00850,IB49_07505,79.012,243,50,1,1,243,1,242,7.729999999999997e-139,386.0,246,0.9878048780487805,<=>
740,BCV53_00855,IB49_07510,75.598,209,51,0,1,209,1,209,1.4399999999999997e-112,317.0,212,0.9858490566037735,<=>
744,BCV53_00860,IB49_07520,86.22399999999999,196,27,0,1,196,1,196,3.909999999999999e-128,355.0,196,1.0,<=>
745,BCV53_00865,IB49_07525,83.88600000000001,422,68,0,1,422,1,422,0.0,719.0,423,0.9976359338061466,<=>
746,BCV53_00870,IB49_07530,82.039,206,37,0,1,206,1,206,2.699999999999999e-122,341.0,207,0.9951690821256038,<=>
747,BCV53_00875,IB49_07535,81.074,391,74,0,1,391,1,391,0.0,646.0,394,0.9923857868020305,<=>
749,BCV53_00885,IB49_07555,86.335,161,22,0,1,161,1,161,1.4399999999999997e-103,291.0,170,0.9470588235294117,<=>
754,BCV53_00890,IB49_07560,82.54700000000001,212,37,0,1,212,1,212,2.379999999999999e-136,377.0,216,0.9814814814814815,<=>
756,BCV53_00900,IB49_07570,84.758,269,41,0,1,269,1,269,7.859999999999996e-173,474.0,270,0.9962962962962963,<=>
757,BCV53_00905,IB49_07575,96.154,312,12,0,1,312,1,312,0.0,605.0,312,1.0,<=>
758,BCV53_00910,IB49_07580,83.193,119,20,0,1,119,1,119,2.02e-67,195.0,120,0.9916666666666667,<=>
759,BCV53_00920,IB49_07585,55.963,109,48,0,1,109,1,109,3.35e-42,130.0,109,1.0,<=>
760,BCV53_00925,IB49_07590,90.96600000000001,952,86,0,4,955,2,953,0.0,1792.0,955,0.9968586387434555,<=>
792,BCV53_00930,IB49_07595,92.87899999999999,660,46,1,1,660,1,659,0.0,1246.0,660,1.0,<=>
799,BCV53_00935,IB49_07600,74.324,74,19,0,1,74,1,74,6.19e-26,87.4,74,1.0,<=>
800,BCV53_00940,IB49_07605,54.937,395,172,2,1,395,1,389,8.979999999999998e-135,387.0,396,0.9974747474747475,<=>
801,BCV53_00950,IB49_07610,53.297,182,65,4,1,163,1,181,1.38e-57,174.0,163,1.116564417177914,<=>
803,BCV53_00960,IB49_05270,25.225,222,144,10,1,213,1,209,8.75e-06,42.7,331,0.6706948640483383,->
804,BCV53_00970,IB49_07625,79.583,480,97,1,1,479,1,480,0.0,775.0,481,0.997920997920998,<=>
810,BCV53_00975,IB49_00220,38.532,109,60,6,27,131,25,130,5.19e-13,63.2,235,0.46382978723404256,->
811,BCV53_00980,IB49_11280,34.328,134,73,5,3,131,5,128,4.2499999999999996e-05,37.4,134,1.0,<=>
812,BCV53_00985,IB49_07660,67.12,441,135,4,1,439,1,433,0.0,582.0,439,1.0045558086560364,<=>
815,BCV53_00990,IB49_07665,78.523,298,64,0,1,298,1,298,2.219999999999999e-171,473.0,298,1.0,<=>
816,BCV53_00995,IB49_07670,90.789,228,21,0,1,228,1,228,7.139999999999998e-156,428.0,229,0.9956331877729258,<=>
877,BCV53_01000,IB49_07675,71.681,113,28,1,1,109,1,113,2.1899999999999995e-53,159.0,109,1.036697247706422,<=>
879,BCV53_01005,IB49_02700,38.662,269,161,2,19,283,11,279,1.4299999999999997e-62,196.0,287,0.9372822299651568,->
881,BCV53_01010,IB49_07695,93.598,328,21,0,1,328,1,328,0.0,649.0,328,1.0,<=>
883,BCV53_01015,IB49_07700,92.005,838,67,0,1,838,1,838,0.0,1607.0,838,1.0,<=>
889,BCV53_01020,IB49_07705,39.583,96,51,1,1,89,1,96,2.78e-12,60.1,210,0.45714285714285713,<=>
890,BCV53_01025,IB49_07710,86.413,184,24,1,1,184,1,183,2.0699999999999994e-116,324.0,184,1.0,<=>
891,BCV53_01030,IB49_07725,26.666999999999998,120,84,2,1,118,1,118,1.1400000000000001e-10,51.2,118,1.0169491525423728,<=>
892,BCV53_01035,IB49_07730,60.448,134,52,1,1,133,1,134,8.669999999999999e-57,169.0,133,1.0075187969924813,<=>
894,BCV53_01045,IB49_07740,53.0,100,44,1,21,117,21,120,8.559999999999998e-29,97.8,117,0.8547008547008547,<=>
896,BCV53_01050,IB49_07805,50.676,148,70,3,1,146,1,147,1.81e-36,129.0,270,0.5481481481481482,->
899,BCV53_01060,IB49_08005,37.534,373,213,7,8,376,8,364,2.6699999999999993e-71,224.0,382,0.9764397905759162,->
905,BCV53_01065,IB49_05915,25.728,206,127,10,64,249,154,353,1.8e-07,48.1,329,0.6261398176291794,->
906,BCV53_01105,IB49_11455,31.355999999999998,118,78,2,4,120,2,117,8.229999999999999e-13,60.5,183,0.644808743169399,->
914,BCV53_01110,IB49_09080,29.348000000000003,184,103,6,9,175,2,175,3.3e-09,53.5,325,0.5661538461538461,->
917,BCV53_01120,IB49_07870,33.333,69,42,3,27,93,19,85,0.000335,33.9,121,0.5702479338842975,->
919,BCV53_01135,IB49_07805,79.577,142,29,0,1,142,1,142,6.379999999999997e-75,228.0,239,0.5941422594142259,<=>
922,BCV53_01140,IB49_07815,60.0,75,30,0,1,75,1,75,1.8200000000000003e-26,89.0,76,0.9868421052631579,<=>
923,BCV53_01145,IB49_07820,45.455,132,71,1,1,132,1,131,9.989999999999999e-41,130.0,148,0.8918918918918919,<=>
924,BCV53_01150,IB49_07825,37.912,182,113,0,1,182,1,182,1.85e-35,119.0,185,0.9837837837837838,<=>
925,BCV53_01155,IB49_07830,54.181000000000004,299,133,2,1,296,1,298,6.929999999999998e-115,330.0,296,1.010135135135135,<=>
928,BCV53_01160,IB49_07835,55.31100000000001,546,219,9,1,535,1,532,0.0,589.0,535,1.0205607476635514,<=>
930,BCV53_01165,IB49_07840,37.821,156,92,3,6,161,6,156,3.63e-26,94.0,161,0.968944099378882,<=>
931,BCV53_01170,IB49_07845,36.905,84,53,0,1,84,1,84,3.23e-18,68.9,88,0.9545454545454546,<=>
932,BCV53_01175,IB49_07850,58.593999999999994,128,53,0,3,130,4,131,4.3800000000000004e-54,163.0,138,0.927536231884058,<=>
933,BCV53_01180,IB49_07855,60.273999999999994,146,58,0,1,146,1,146,6.669999999999999e-60,178.0,146,1.0,<=>
934,BCV53_01185,IB49_07870,46.667,45,22,1,27,69,41,85,1.57e-06,38.9,82,0.5487804878048781,->
935,BCV53_01195,IB49_07885,60.169,236,89,1,1,236,1,231,9.679999999999999e-102,291.0,236,1.0,<=>
936,BCV53_01200,IB49_07890,65.854,451,154,0,46,496,12,462,0.0,592.0,499,0.9038076152304609,<=>
940,BCV53_01205,IB49_07905,81.915,282,51,0,1,282,1,282,5.149999999999998e-177,486.0,282,1.0,<=>
941,BCV53_01210,IB49_07910,83.772,228,33,2,1,227,1,225,1.1599999999999995e-140,389.0,227,1.0044052863436124,<=>
963,BCV53_01215,IB49_07915,75.0,380,95,0,1,380,1,380,0.0,536.0,382,0.9947643979057592,<=>
964,BCV53_01220,IB49_07920,81.043,211,40,0,1,211,1,211,3.269999999999999e-129,359.0,212,0.9952830188679245,<=>
965,BCV53_01225,IB49_07925,41.221000000000004,262,143,5,68,324,61,316,2.7999999999999996e-65,206.0,326,0.803680981595092,<=>
967,BCV53_01230,IB49_15855,30.96,323,185,11,6,302,8,318,8.57e-26,102.0,356,0.9073033707865169,->
968,BCV53_01240,IB49_02675,28.476999999999997,302,198,10,56,350,78,368,3.27e-23,95.5,354,0.8531073446327684,->
976,BCV53_01250,IB49_11010,38.384,198,102,4,333,514,38,231,6.940000000000002e-27,105.0,516,0.38372093023255816,->
979,BCV53_01265,IB49_05270,30.918000000000003,207,131,6,2,200,5,207,8.029999999999999e-22,89.0,317,0.6529968454258676,->
980,BCV53_01310,IB49_03350,28.09,89,62,1,10,96,12,100,4.39e-06,38.9,103,0.8640776699029126,->
983,BCV53_01320,IB49_00085,30.57,193,117,8,29,212,242,426,8.65e-12,61.2,277,0.6967509025270758,->
985,BCV53_01325,IB49_03350,22.772,101,75,1,1,98,1,101,0.000518,33.5,106,0.9528301886792453,->
987,BCV53_01345,IB49_09980,31.465999999999998,232,144,6,72,289,60,290,5.75e-19,84.7,443,0.5237020316027088,->
988,BCV53_01360,IB49_05270,31.364,220,141,5,3,217,6,220,3.71e-29,106.0,228,0.9649122807017544,->
989,BCV53_01380,IB49_01170,24.59,122,76,3,143,263,148,254,8.42e-06,42.7,297,0.4107744107744108,->
991,BCV53_01385,IB49_07315,81.132,53,10,0,77,129,6,58,1.81e-16,65.1,129,0.4108527131782946,<=>
993,BCV53_01390,IB49_07295,80.208,96,19,0,8,103,5,100,1.4599999999999998e-51,154.0,103,0.9320388349514563,<=>
998,BCV53_01395,IB49_01420,41.277,235,135,3,3,235,5,238,2.36e-60,187.0,239,0.9832635983263598,->
1001,BCV53_01400,IB49_11135,38.499,413,247,3,1,409,1,410,1.19e-85,270.0,502,0.8227091633466136,->
1004,BCV53_01405,IB49_01440,81.25,80,15,0,1,80,188,267,4e-42,134.0,80,1.0,<=>
1011,BCV53_01410,IB49_08570,58.333,84,33,1,46,127,152,235,1.7699999999999998e-23,89.0,154,0.5454545454545454,<=>
1013,BCV53_01415,IB49_09080,47.879,330,161,6,3,331,2,321,2.73e-91,272.0,343,0.9620991253644315,->
1019,BCV53_01420,IB49_14535,26.554000000000002,177,112,3,161,327,141,309,2.9399999999999997e-11,60.5,377,0.46949602122015915,->
1023,BCV53_01425,IB49_07960,29.677,155,86,6,172,318,144,283,8.72e-09,52.8,385,0.4025974025974026,<=>
1026,BCV53_01430,IB49_09720,28.44,109,75,2,4,112,4,109,6.32e-08,48.9,267,0.40823970037453183,->
1027,BCV53_01440,IB49_09720,35.659,129,76,5,4,129,5,129,1.34e-12,63.2,325,0.39692307692307693,->
1029,BCV53_01455,IB49_09150,50.505,198,83,3,13,198,22,216,1.88e-50,159.0,207,0.9565217391304348,<=>
1030,BCV53_01460,IB49_09155,80.0,75,14,1,194,267,196,270,2.1899999999999996e-34,122.0,282,0.26595744680851063,->
1035,BCV53_01465,IB49_08255,96.977,397,12,0,1,397,1,397,0.0,801.0,397,1.0,->
1045,BCV53_01485,IB49_09185,29.851,134,84,3,1,130,1,128,1.0900000000000001e-11,60.1,312,0.42948717948717946,<=>
1048,BCV53_01500,IB49_01415,31.69,142,92,4,4,142,1,140,1.08e-10,58.9,405,0.3506172839506173,->
1052,BCV53_01505,IB49_12295,38.775999999999996,98,47,3,2,89,7,101,5.77e-11,51.2,99,0.98989898989899,->
1053,BCV53_01510,IB49_12300,46.69,287,150,3,6,289,5,291,1.8799999999999996e-83,249.0,289,0.9930795847750865,->
1054,BCV53_01520,IB49_12535,55.2,125,53,2,26,148,27,150,2.87e-44,145.0,329,0.3799392097264438,->
1058,BCV53_01535,IB49_08020,52.638000000000005,777,357,3,1,770,1,773,0.0,816.0,792,0.9810606060606061,<=>
1060,BCV53_01540,IB49_08025,51.195,293,131,3,4,296,3,283,1.2699999999999998e-98,288.0,301,0.973421926910299,<=>
1061,BCV53_01560,IB49_07990,34.783,414,250,9,5,404,18,425,1.5799999999999998e-82,257.0,427,0.9695550351288056,<=>
1064,BCV53_01570,IB49_07975,33.78,373,211,14,5,365,1,349,3.5399999999999995e-44,152.0,382,0.9764397905759162,<=>
1065,BCV53_01575,IB49_08335,63.876999999999995,454,154,5,3,451,1,449,0.0,561.0,453,1.0022075055187638,<=>
1071,BCV53_01590,IB49_08340,65.031,163,56,1,1,162,1,163,2.7499999999999997e-73,214.0,167,0.9760479041916168,<=>
1072,BCV53_01595,IB49_08345,56.934,137,59,0,1,137,1,137,1.5099999999999996e-55,167.0,137,1.0,<=>
1075,BCV53_01600,IB49_08350,85.714,49,7,0,1,49,1,49,5.14e-26,90.5,115,0.4260869565217391,<=>
1077,BCV53_01605,IB49_08355,67.347,147,47,1,1,147,1,146,7.649999999999999e-71,206.0,151,0.9735099337748344,<=>
1078,BCV53_01610,IB49_08360,48.864,176,88,1,20,195,26,199,6.629999999999999e-53,165.0,203,0.8669950738916257,<=>
1079,BCV53_01615,IB49_08365,44.409,313,151,4,4,315,5,295,4.479999999999999e-91,270.0,321,0.9750778816199377,<=>
1081,BCV53_01620,IB49_08370,81.93799999999999,454,82,0,1,454,1,454,0.0,775.0,459,0.9891067538126361,<=>
1083,BCV53_01630,IB49_08380,74.825,143,36,0,1,143,1,143,2.1999999999999996e-82,235.0,152,0.9407894736842105,<=>
